temp,rain(mm),weather,snow(cm),date,time
7.2,0.0,4,0.0,20190302,0500
7.1,0.0,1,0.0,20190302,0600
6.8,0.0,1,0.0,20190302,0700
8.3,0.0,1,0.0,20190302,0800
10.2,0.0,1,0.0,20190302,0900
11.6,0.0,1,0.0,20190302,1000
12.4,0.0,1,0.0,20190302,1100
13.5,0.0,2,0.0,20190302,1200
13.9,0.0,2,0.0,20190302,1300
13.8,0.0,2,0.0,20190302,1400
14.4,0.0,2,0.0,20190302,1500
13.3,0.0,2,0.0,20190302,1600
11.8,0.0,2,0.0,20190302,1700
11.0,0.0,2,0.0,20190302,1800
10.2,0.0,2,0.0,20190302,1900
10.0,0.0,2,0.0,20190302,2000
10.2,0.0,4,0.0,20190302,2100
10.1,0.0,4,0.0,20190302,2200
9.6,0.0,4,0.0,20190302,2300
10.2,0.0,4,0.0,20190303,0000
10.0,0.0,4,0.0,20190303,0100
8.4,0.0,4,0.0,20190303,0200
7.9,0.0,4,0.0,20190303,0300
7.1,0.0,4,0.0,20190303,0400
7.0,0.0,4,0.0,20190303,0500
6.8,0.0,4,0.0,20190303,0600
7.0,0.0,4,0.0,20190303,0700
6.3,0.0,4,0.0,20190303,0800
4.4,1.0,10,0.0,20190303,0900
4.5,2.0,10,0.0,20190303,1000
4.9,1.5,10,0.0,20190303,1100
5.7,1.0,10,0.0,20190303,1200
6.0,1.5,10,0.0,20190303,1300
6.8,0.5,10,0.0,20190303,1400
6.2,1.0,10,0.0,20190303,1500
6.3,1.0,10,0.0,20190303,1600
6.3,1.0,10,0.0,20190303,1700
6.5,0.0,10,0.0,20190303,1800
6.6,0.5,10,0.0,20190303,1900
6.1,0.0,10,0.0,20190303,2000
6.0,0.5,10,0.0,20190303,2100
6.0,0.5,10,0.0,20190303,2200
6.0,0.5,10,0.0,20190303,2300
6.0,1.0,10,0.0,20190304,0000
6.2,0.5,10,0.0,20190304,0100
6.4,3.0,10,0.0,20190304,0200
6.6,2.0,10,0.0,20190304,0300
6.7,2.0,10,0.0,20190304,0400
7.0,1.0,10,0.0,20190304,0500
7.3,1.5,10,0.0,20190304,0600
7.6,1.5,10,0.0,20190304,0700
7.9,1.5,10,0.0,20190304,0800
8.1,2.0,10,0.0,20190304,0900
8.4,1.0,10,0.0,20190304,1000
8.5,3.0,10,0.0,20190304,1100
8.7,2.0,10,0.0,20190304,1200
8.9,2.0,10,0.0,20190304,1300
9.1,1.5,10,0.0,20190304,1400
8.7,0.0,10,0.0,20190304,1500
8.5,0.5,10,0.0,20190304,1600
7.8,0.0,10,0.0,20190304,1700
7.2,0.5,10,0.0,20190304,1800
6.7,0.5,10,0.0,20190304,1900
6.4,0.5,10,0.0,20190304,2000
6.3,0.0,10,0.0,20190304,2100
6.0,0.5,10,0.0,20190304,2200
5.8,0.5,10,0.0,20190304,2300
5.5,0.0,10,0.0,20190305,0000
5.3,0.5,10,0.0,20190305,0100
5.2,0.0,10,0.0,20190305,0200
4.5,0.0,4,0.0,20190305,0300
4.4,0.0,4,0.0,20190305,0400
4.8,0.0,4,0.0,20190305,0500
4.9,0.0,4,0.0,20190305,0600
5.2,0.0,4,0.0,20190305,0700
7.7,0.0,4,0.0,20190305,0800
9.9,0.0,1,0.0,20190305,0900
11.5,0.0,1,0.0,20190305,1000
13.0,0.0,1,0.0,20190305,1100
13.9,0.0,2,0.0,20190305,1200
14.2,0.0,2,0.0,20190305,1300
14.8,0.0,2,0.0,20190305,1400
14.1,0.0,2,0.0,20190305,1500
13.3,0.0,2,0.0,20190305,1600
12.3,0.0,2,0.0,20190305,1700
11.1,0.0,2,0.0,20190305,1800
10.4,0.0,2,0.0,20190305,1900
9.8,0.0,2,0.0,20190305,2000
10.0,0.0,3,0.0,20190305,2100
9.6,0.0,3,0.0,20190305,2200
10.2,0.0,3,0.0,20190305,2300
9.5,0.0,3,0.0,20190306,0000
9.1,0.0,3,0.0,20190306,0100
8.7,0.0,3,0.0,20190306,0200
9.1,0.0,4,0.0,20190306,0300
9.0,0.0,4,0.0,20190306,0400
8.9,0.0,4,0.0,20190306,0500
8.2,0.0,10,0.0,20190306,0600
8.6,0.0,10,0.0,20190306,0700
9.6,0.0,10,0.0,20190306,0800
9.9,0.0,4,0.0,20190306,0900
10.0,0.0,4,0.0,20190306,1000
11.1,0.0,4,0.0,20190306,1100
11.3,0.0,4,0.0,20190306,1200
12.3,0.0,4,0.0,20190306,1300
13.2,0.0,4,0.0,20190306,1400
13.6,0.0,4,0.0,20190306,1500
13.6,0.0,4,0.0,20190306,1600
13.1,0.0,4,0.0,20190306,1700
12.2,0.0,4,0.0,20190306,1800
11.8,0.0,4,0.0,20190306,1900
12.3,0.0,4,0.0,20190306,2000
12.0,0.0,4,0.0,20190306,2100
11.4,0.0,4,0.0,20190306,2200
10.4,0.5,4,0.0,20190306,2300
10.0,2.5,4,0.0,20190307,0000
9.9,2.0,4,0.0,20190307,0100
9.6,1.5,4,0.0,20190307,0200
9.3,2.0,10,0.0,20190307,0300
9.1,0.5,10,0.0,20190307,0400
8.9,1.5,10,0.0,20190307,0500
8.6,0.5,10,0.0,20190307,0600
8.0,1.0,10,0.0,20190307,0700
8.1,2.0,10,0.0,20190307,0800
8.1,0.5,10,0.0,20190307,0900
7.9,1.0,10,0.0,20190307,1000
8.8,0.0,10,0.0,20190307,1100
9.9,0.5,10,0.0,20190307,1200
9.8,0.0,10,0.0,20190307,1300
9.8,0.0,10,0.0,20190307,1400
9.0,2.0,10,0.0,20190307,1500
8.4,5.0,10,0.0,20190307,1600
8.3,2.0,10,0.0,20190307,1700
7.9,0.5,10,0.0,20190307,1800
7.6,1.5,10,0.0,20190307,1900
7.5,2.0,10,0.0,20190307,2000
6.4,2.0,2,0.0,20190307,2100
5.7,0.0,2,0.0,20190307,2200
4.7,0.0,2,0.0,20190307,2300
5.2,0.0,2,0.0,20190308,0000
5.4,0.0,2,0.0,20190308,0100
5.2,0.0,2,0.0,20190308,0200
4.7,0.0,1,0.0,20190308,0300
4.7,0.0,1,0.0,20190308,0400
4.7,0.0,1,0.0,20190308,0500
4.0,0.0,1,0.0,20190308,0600
